frequency,raw
988.57,-0.08
998.46,-0.02
1008.44,0.08
1018.53,0.20
1028.71,0.31
1039.00,0.42
1049.39,0.53
1059.88,0.65
1070.48,0.76
1081.19,0.88
1092.00,1.03
1102.92,1.18
1113.95,1.33
1125.09,1.47
1136.34,1.62
1147.70,1.77
1159.18,1.92
1170.77,2.07
1182.48,2.23
1194.30,2.39
1206.25,2.55
1218.31,2.71
1230.49,2.86
1242.80,3.02
1255.22,3.17
1267.78,3.31
1280.45,3.45
1293.26,3.59
1306.19,3.73
1319.25,3.87
1332.45,4.01
1345.77,4.15
1359.23,4.27
1372.82,4.39
1386.55,4.52
1400.41,4.64
1414.42,4.76
1428.56,4.88
1442.85,5.00
1457.28,5.12
1471.85,5.23
1486.57,5.35
1501.43,5.47
1516.45,5.58
1531.61,5.70
1546.93,5.81
1562.40,5.93
1578.02,6.06
1593.80,6.19
1609.74,6.32
1625.84,6.44
1642.10,6.57
1658.52,6.70
1675.10,6.83
1691.85,6.97
1708.77,7.12
1725.86,7.27
1743.12,7.42
1760.55,7.57
1778.15,7.72
1795.94,7.88
1813.90,8.03
1832.03,8.21
1850.36,8.38
1868.86,8.56
1887.55,8.73
1906.42,8.91
1925.49,9.08
1944.74,9.26
1964.19,9.44
1983.83,9.62
2003.67,9.80
2023.71,9.98
2043.94,10.16
2064.38,10.34
2085.03,10.52
2105.88,10.69
2126.94,10.84
2148.20,10.99
2169.69,11.15
2191.38,11.30
2213.30,11.45
2235.43,11.60
2257.78,11.75
2280.36,11.82
2303.17,11.88
2326.20,11.94
2349.46,12.00
2372.95,12.06
2396.68,12.12
2420.65,12.18
2444.86,12.17
2469.31,12.10
2494.00,12.04
2518.94,11.97
2544.13,11.91
2569.57,11.84
2595.27,11.77
2621.22,11.70
2647.43,11.55
2673.90,11.40
2700.64,11.25
2727.65,11.10
2754.93,10.96
2782.48,10.81
2810.30,10.66
2838.40,10.50
2866.79,10.33
2895.46,10.16
2924.41,10.00
2953.65,9.83
2983.19,9.66
3013.02,9.49
3043.15,9.33
3073.58,9.19
3104.32,9.05
3135.36,8.91
3166.72,8.77
3198.38,8.63
3230.37,8.49
3262.67,8.35
3295.30,8.26
3328.25,8.18
3361.53,8.10
3395.15,8.02
3429.10,7.94
3463.39,7.85
3498.03,7.77
3533.01,7.72
3568.34,7.71
3604.02,7.70
3640.06,7.69
3676.46,7.69
3713.22,7.68
3750.36,7.67
3787.86,7.66
3825.74,7.75
3864.00,7.84
3902.64,7.93
3941.66,8.02
3981.08,8.11
4020.89,8.20
4061.10,8.29
4101.71,8.47
4142.73,8.69
4184.15,8.91
4226.00,9.13
4268.26,9.35
4310.94,9.57
4354.05,9.84
4397.59,10.14
4441.56,10.45
4485.98,10.75
4530.84,11.06
4576.15,11.32
4621.91,11.54
4668.13,11.76
4714.81,11.97
4761.96,12.19
4809.58,12.41
4857.67,12.61
4906.25,12.58
4955.31,12.56
5004.87,12.54
5054.91,12.52
5105.46,12.49
5156.52,12.47
5208.08,12.34
5260.16,11.97
5312.77,11.60
5365.89,11.24
5419.55,10.87
5473.75,10.41
5528.49,9.90
5583.77,9.39
5639.61,8.91
5696.00,8.53
