frequency,raw
922.06,3.83
931.28,3.68
940.59,3.48
950.00,3.16
959.50,2.64
969.09,2.11
978.78,1.48
988.57,0.78
998.46,0.07
1008.44,-0.38
1018.53,-0.75
1028.71,-1.00
1039.00,-1.14
1049.39,-1.27
1059.88,-1.23
1070.48,-1.14
1081.19,-1.04
1092.00,-0.95
1102.92,-1.02
1113.95,-1.20
1125.09,-1.40
1136.34,-1.76
1147.70,-2.17
1159.18,-2.62
1170.77,-3.03
1182.48,-3.23
1194.30,-3.25
1206.25,-3.17
1218.31,-2.96
1230.49,-2.62
1242.80,-2.21
1255.22,-1.75
1267.78,-1.23
1280.45,-0.74
1293.26,-0.27
1306.19,0.17
1319.25,0.59
1332.45,0.98
1345.77,1.34
1359.23,1.66
1372.82,1.91
1386.55,2.12
1400.41,2.33
1414.42,2.43
1428.56,2.53
1442.85,2.61
1457.28,2.66
1471.85,2.66
1486.57,2.66
1501.43,2.66
1516.45,2.66
1531.61,2.66
1546.93,2.67
1562.40,2.70
1578.02,2.74
1593.80,2.78
1609.74,2.82
1625.84,2.89
1642.10,2.96
1658.52,3.03
1675.10,3.10
1691.85,3.17
1708.77,3.23
1725.86,3.27
1743.12,3.32
1760.55,3.35
1778.15,3.37
1795.94,3.37
1813.90,3.38
1832.03,3.38
1850.36,3.38
1868.86,3.35
1887.55,3.19
1906.42,3.03
1925.49,2.85
1944.74,2.61
1964.19,2.29
1983.83,1.93
2003.67,1.53
2023.71,1.10
2043.94,0.65
2064.38,0.24
2085.03,-0.16
2105.88,-0.56
2126.94,-0.94
2148.20,-1.30
2169.69,-1.66
2191.38,-2.02
2213.30,-2.38
2235.43,-2.74
2257.78,-3.09
2280.36,-3.44
2303.17,-3.77
2326.20,-4.09
2349.46,-4.40
2372.95,-4.71
2396.68,-5.01
2420.65,-5.28
2444.86,-5.50
2469.31,-5.72
2494.00,-5.93
2518.94,-6.00
2544.13,-6.01
2569.57,-6.00
2595.27,-5.93
2621.22,-5.61
2647.43,-5.27
2673.90,-4.93
2700.64,-4.50
2727.65,-4.03
2754.93,-3.57
2782.48,-3.11
2810.30,-2.66
2838.40,-2.23
2866.79,-1.83
2895.46,-1.44
2924.41,-1.07
2953.65,-0.73
2983.19,-0.39
3013.02,-0.08
3043.15,0.27
3073.58,0.64
3104.32,1.04
3135.36,1.41
3166.72,1.72
3198.38,2.01
3230.37,2.30
3262.67,2.46
3295.30,2.60
3328.25,2.73
3361.53,2.80
3395.15,2.85
3429.10,2.88
3463.39,2.90
3498.03,2.90
3533.01,2.88
3568.34,2.86
3604.02,2.78
3640.06,2.71
3676.46,2.63
3713.22,2.57
3750.36,2.50
3787.86,2.40
3825.74,2.28
3864.00,2.13
3902.64,1.97
3941.66,1.80
3981.08,1.62
4020.89,1.45
4061.10,1.29
4101.71,1.12
4142.73,1.07
4184.15,1.04
4226.00,1.03
4268.26,1.02
4310.94,1.01
4354.05,1.00
4397.59,1.00
4441.56,0.99
4485.98,0.97
4530.84,0.91
4576.15,0.80
4621.91,0.65
4668.13,0.45
4714.81,0.19
4761.96,-0.09
4809.58,-0.40
4857.67,-0.74
4906.25,-1.15
4955.31,-1.60
5004.87,-2.09
5054.91,-2.51
5105.46,-2.90
5156.52,-3.29
5208.08,-3.52
5260.16,-3.73
5312.77,-3.91
5365.89,-3.85
5419.55,-3.76
5473.75,-3.65
5528.49,-3.31
5583.77,-2.96
5639.61,-2.58
5696.00,-2.10
5752.96,-1.65
5810.49,-1.22
5868.60,-0.85
5927.28,-0.57
5986.56,-0.35
6046.42,-0.27
6106.89,-0.28
6167.96,-0.34
6229.64,-0.46
6291.93,-0.64
6354.85,-0.84
6418.40,-1.06
6482.58,-1.23
6547.41,-1.39
6612.88,-1.53
6679.01,-1.55
6745.80,-1.55
6813.26,-1.48
6881.39,-1.22
6950.21,-0.94
7019.71,-0.60
7089.91,-0.18
7160.81,0.21
7232.41,0.54
7304.74,0.83
7377.79,1.05
7451.56,1.20
7526.08,1.28
7601.34,1.31
7677.35,1.25
7754.13,1.11
7831.67,0.89
7909.98,0.57
7989.08,0.20
8068.98,-0.20
8149.67,-0.63
8231.16,-0.96
8313.47,-1.26
8396.61,-1.54
8480.57,-1.62
8565.38,-1.68
8651.03,-1.68
8737.54,-1.55
8824.92,-1.39
8913.17,-1.18
9002.30,-0.93
9092.32,-0.71
9183.25,-0.54
9275.08,-0.41
9367.83,-0.34
9461.51,-0.38
9556.12,-0.42
9651.68,-0.49
9748.20,-0.64
9845.68,-0.84
9944.14,-1.00
10043.58,-1.12
10144.02,-1.22
10245.46,-1.20
10347.91,-1.12
10451.39,-1.02
10555.91,-0.79
10661.46,-0.55
10768.08,-0.29
10875.76,0.04
10984.52,0.35
11094.36,0.63
11205.31,0.89
11317.36,1.14
11430.53,1.42
11544.84,1.69
11660.29,1.95
11776.89,2.18
11894.66,2.35
12013.60,2.48
12133.74,2.55
12255.08,2.41
12377.63,2.21
12501.41,1.88
12626.42,1.41
12752.68,0.76
12880.21,0.10
13009.01,-0.42
13139.10,-0.73
13270.49,-1.01
13403.20,-1.17
13537.23,-1.27
13672.60,-1.37
13809.33,-1.35
13947.42,-1.32
14086.90,-1.28
14227.77,-1.23
14370.04,-1.19
14513.74,-1.14
14658.88,-1.06
14805.47,-0.94
14953.52,-0.77
15103.06,-0.56
15254.09,-0.31
15406.63,-0.05
15560.70,0.23
15716.30,0.52
15873.47,0.68
16032.20,0.66
16192.52,0.62
16354.45,0.45
16517.99,0.22
16683.17,-0.04
16850.01,-0.41
17018.51,-0.74
17188.69,-1.03
17360.58,-1.27
17534.18,-1.41
17709.53,-1.40
17886.62,-1.32
18065.49,-1.17
18246.14,-0.98
18428.60,-0.84
18612.89,-0.71
18799.02,-0.61
18987.01,-0.55
19176.88,-0.49
19368.65,-0.54
19562.33,-0.61
19757.96,-0.66
19955.54,-0.66
