frequency,raw
950.00,3.87
959.50,2.14
969.09,1.54
978.78,1.06
988.57,0.58
998.46,0.11
1008.44,-0.59
1018.53,-1.42
1028.71,-2.10
1039.00,-1.72
1049.39,-1.35
1059.88,-0.97
1070.48,-0.60
1081.19,-0.22
1092.00,0.16
1102.92,0.53
1113.95,0.91
1125.09,1.29
1136.34,1.67
1147.70,2.13
1159.18,2.61
1170.77,3.09
1182.48,3.79
1194.30,4.58
1206.25,4.93
1218.31,5.27
1230.49,5.62
1242.80,5.97
1255.22,6.31
1267.78,8.08
1280.45,7.83
1293.26,7.58
1306.19,7.33
1319.25,7.08
1332.45,6.84
1345.77,6.59
1359.23,6.34
1372.82,6.69
1386.55,7.99
1400.41,7.13
1414.42,6.27
1428.56,5.41
1442.85,4.56
1457.28,3.65
1471.85,2.69
1486.57,1.81
1501.43,1.10
1516.45,2.22
1531.61,3.35
1546.93,4.47
1562.40,5.60
1578.02,6.73
1593.80,8.77
1609.74,8.26
1625.84,7.75
1642.10,7.23
1658.52,6.72
1675.10,6.21
1691.85,5.66
1708.77,5.06
1725.86,4.47
1743.12,3.87
1760.55,3.48
1778.15,3.15
1795.94,2.83
1813.90,2.50
1832.03,1.82
1850.36,0.90
1868.86,-0.21
1887.55,-1.83
1906.42,-3.96
1925.49,-6.16
1944.74,-7.99
1964.19,-7.01
1983.83,-6.03
2003.67,-5.03
2023.71,-4.17
2043.94,-4.40
2064.38,-4.64
2085.03,-4.88
2105.88,-5.11
2126.94,-5.56
2148.20,-6.47
2169.69,-7.28
2191.38,-7.91
2213.30,-8.53
2235.43,-9.16
2257.78,-9.79
2280.36,-10.41
2303.17,-10.58
2326.20,-8.81
2349.46,-8.54
2372.95,-8.28
2396.68,-8.01
2420.65,-7.74
2444.86,-7.48
2469.31,-7.21
2494.00,-6.94
2518.94,-7.35
2544.13,-8.11
2569.57,-8.86
2595.27,-9.61
2621.22,-10.36
2647.43,-10.96
2673.90,-10.32
2700.64,-9.67
2727.65,-9.08
2754.93,-8.68
2782.48,-8.28
2810.30,-7.88
2838.40,-7.48
2866.79,-7.07
2895.46,-8.64
2924.41,-7.26
2953.65,-5.87
2983.19,-4.45
3013.02,-2.58
3043.15,-0.70
3073.58,1.17
3104.32,3.04
3135.36,3.58
3166.72,4.00
3198.38,4.42
3230.37,4.78
3262.67,5.03
3295.30,5.27
3328.25,5.52
3361.53,5.76
3395.15,5.98
3429.10,5.55
3463.39,5.11
3498.03,4.68
3533.01,4.24
3568.34,3.56
3604.02,2.79
3640.06,2.02
3676.46,1.24
3713.22,0.82
3750.36,1.74
3787.86,2.67
3825.74,3.24
3864.00,3.76
3902.64,4.27
3941.66,4.78
3981.08,3.53
4020.89,1.56
4061.10,0.94
4101.71,0.31
4142.73,-0.32
4184.15,-0.95
4226.00,-1.57
4268.26,-0.72
4310.94,-0.58
4354.05,-0.43
4397.59,-0.28
4441.56,-0.14
4485.98,0.01
4530.84,0.15
4576.15,0.30
4621.91,0.44
4668.13,0.59
4714.81,0.73
4761.96,0.53
4809.58,1.33
4857.67,0.41
4906.25,-0.50
4955.31,-1.42
5004.87,-2.34
5054.91,-3.26
5105.46,-4.54
5156.52,-5.55
5208.08,-6.12
5260.16,-6.17
5312.77,-5.80
5365.89,-5.43
5419.55,-5.06
5473.75,-4.69
5528.49,-4.31
5583.77,-3.94
5639.61,-3.57
5696.00,-3.20
5752.96,-5.14
5810.49,-4.04
5868.60,-2.85
5927.28,-1.66
5986.56,-0.56
6046.42,0.49
6106.89,1.54
6167.96,2.59
6229.64,3.65
6291.93,4.42
6354.85,3.22
6418.40,2.03
6482.58,1.78
6547.41,1.56
6612.88,1.35
6679.01,1.13
6745.80,0.92
6813.26,0.70
6881.39,0.49
6950.21,0.27
7019.71,0.06
7089.91,0.87
7160.81,0.76
7232.41,0.16
7304.74,-0.43
7377.79,-1.03
7451.56,-1.62
7526.08,-2.22
7601.34,-2.82
7677.35,-3.41
7754.13,-1.70
7831.67,-0.41
7909.98,0.23
7989.08,0.87
8068.98,1.51
8149.67,2.15
8231.16,2.79
8313.47,3.43
8396.61,4.41
8480.57,4.07
8565.38,2.29
8651.03,2.17
8737.54,2.05
8824.92,1.94
8913.17,1.82
9002.30,1.71
9092.32,1.59
9183.25,1.47
9275.08,1.23
9367.83,0.64
9461.51,0.04
9556.12,-1.75
9651.68,-0.88
9748.20,-0.00
9845.68,0.87
9944.14,1.74
10043.58,2.61
10144.02,3.48
10245.46,4.35
10347.91,2.84
10451.39,2.90
10555.91,2.96
10661.46,3.02
10768.08,3.08
10875.76,3.13
10984.52,3.19
11094.36,3.25
11205.31,3.31
11317.36,3.37
11430.53,3.43
11544.84,5.02
11660.29,4.48
11776.89,3.94
11894.66,3.40
12013.60,2.85
12133.74,2.31
12255.08,1.77
12377.63,1.23
12501.41,0.69
12626.42,0.95
12752.68,1.61
12880.21,2.28
13009.01,2.80
13139.10,2.55
13270.49,1.72
13403.20,0.89
13537.23,0.07
13672.60,-0.25
13809.33,0.05
13947.42,0.35
14086.90,0.65
