frequency,raw
20,3.97
20.2,3.96
20.4,3.94
20.61,3.93
20.81,3.92
21.02,3.91
21.23,3.9
21.44,3.88
21.66,3.87
21.87,3.87
22.09,3.86
22.31,3.85
22.54,3.85
22.76,3.83
22.99,3.82
23.22,3.81
23.45,3.8
23.69,3.79
23.92,3.78
24.16,3.77
24.4,3.76
24.65,3.75
24.89,3.74
25.14,3.72
25.39,3.71
25.65,3.7
25.91,3.69
26.16,3.67
26.43,3.66
26.69,3.65
26.96,3.64
27.23,3.64
27.5,3.62
27.77,3.61
28.05,3.61
28.33,3.6
28.62,3.58
28.9,3.57
29.19,3.56
29.48,3.55
29.78,3.53
30.08,3.52
30.38,3.52
30.68,3.5
30.99,3.5
31.3,3.5
31.61,3.49
31.93,3.47
32.24,3.46
32.57,3.45
32.89,3.43
33.22,3.42
33.55,3.41
33.89,3.39
34.23,3.38
34.57,3.37
34.92,3.36
35.27,3.35
35.62,3.35
35.97,3.33
36.33,3.32
36.7,3.3
37.06,3.29
37.43,3.28
37.81,3.26
38.19,3.25
38.57,3.24
38.95,3.23
39.34,3.21
39.74,3.21
40.14,3.19
40.54,3.18
40.94,3.16
41.35,3.15
41.76,3.13
42.18,3.12
42.6,3.1
43.03,3.1
43.46,3.08
43.9,3.06
44.33,3.05
44.78,3.03
45.23,3.01
45.68,3.01
46.13,2.99
46.6,2.97
47.06,2.95
47.53,2.95
48.01,2.93
48.49,2.92
48.97,2.9
49.46,2.88
49.96,2.86
50.46,2.84
50.96,2.82
51.47,2.81
51.99,2.79
52.51,2.78
53.03,2.76
53.56,2.75
54.1,2.73
54.64,2.71
55.18,2.68
55.74,2.66
56.29,2.65
56.86,2.63
57.42,2.6
58,2.59
58.58,2.56
59.16,2.54
59.76,2.51
60.35,2.49
60.96,2.47
61.57,2.45
62.18,2.42
62.8,2.4
63.43,2.37
64.07,2.34
64.71,2.31
65.35,2.29
66.01,2.27
66.67,2.24
67.33,2.21
68.01,2.19
68.69,2.15
69.37,2.12
70.07,2.08
70.77,2.05
71.48,2.03
72.19,1.99
72.91,1.97
73.64,1.94
74.38,1.89
75.12,1.86
75.87,1.82
76.63,1.78
77.4,1.75
78.17,1.71
78.95,1.68
79.74,1.64
80.54,1.6
81.35,1.56
82.16,1.52
82.98,1.47
83.81,1.44
84.65,1.4
85.5,1.36
86.35,1.32
87.22,1.28
88.09,1.24
88.97,1.2
89.86,1.15
90.76,1.11
91.66,1.07
92.58,1.02
93.51,0.98
94.44,0.94
95.39,0.89
96.34,0.85
97.3,0.8
98.28,0.76
99.26,0.71
100.25,0.67
101.25,0.62
102.27,0.57
103.29,0.52
104.32,0.47
105.37,0.42
106.42,0.38
107.48,0.34
108.56,0.29
109.64,0.26
110.74,0.22
111.85,0.17
112.97,0.12
114.1,0.07
115.24,0.03
116.39,-0.01
117.55,-0.06
118.73,-0.1
119.92,-0.13
121.12,-0.18
122.33,-0.23
123.55,-0.27
124.79,-0.31
126.03,-0.36
127.29,-0.39
128.57,-0.43
129.85,-0.46
131.15,-0.5
132.46,-0.55
133.79,-0.59
135.12,-0.62
136.48,-0.66
137.84,-0.7
139.22,-0.73
140.61,-0.76
142.02,-0.8
143.44,-0.83
144.87,-0.86
146.32,-0.89
147.78,-0.93
149.26,-0.96
150.75,-0.98
152.26,-1.01
153.78,-1.04
155.32,-1.08
156.88,-1.11
158.44,-1.13
160.03,-1.16
161.63,-1.18
163.24,-1.2
164.88,-1.22
166.53,-1.24
168.19,-1.27
169.87,-1.29
171.57,-1.31
173.29,-1.33
175.02,-1.35
176.77,-1.37
178.54,-1.38
180.32,-1.4
182.13,-1.42
183.95,-1.43
185.79,-1.45
187.65,-1.46
189.52,-1.49
191.42,-1.5
193.33,-1.52
195.27,-1.53
197.22,-1.54
199.19,-1.55
201.18,-1.57
203.19,-1.58
205.23,-1.59
207.28,-1.6
209.35,-1.61
211.44,-1.62
213.56,-1.63
215.69,-1.64
217.85,-1.64
220.03,-1.65
222.23,-1.66
224.45,-1.67
226.7,-1.68
228.96,-1.69
231.25,-1.7
233.57,-1.71
235.9,-1.71
238.26,-1.72
240.64,-1.73
243.05,-1.73
245.48,-1.73
247.93,-1.74
250.41,-1.74
252.92,-1.75
255.45,-1.75
258,-1.75
260.58,-1.76
263.19,-1.75
265.82,-1.76
268.48,-1.76
271.16,-1.76
273.87,-1.76
276.61,-1.76
279.38,-1.76
282.17,-1.76
284.99,-1.76
287.84,-1.76
290.72,-1.75
293.63,-1.76
296.57,-1.75
