frequency,raw
978.78,-0.38
988.57,-0.20
998.46,-0.03
1008.44,0.15
1018.53,0.32
1028.71,0.53
1039.00,0.81
1049.39,1.10
1059.88,1.38
1070.48,1.67
1081.19,1.99
1092.00,2.32
1102.92,2.65
1113.95,2.97
1125.09,3.26
1136.34,3.54
1147.70,3.82
1159.18,4.10
1170.77,4.36
1182.48,4.59
1194.30,4.83
1206.25,5.07
1218.31,5.30
1230.49,5.57
1242.80,5.85
1255.22,6.13
1267.78,6.41
1280.45,6.72
1293.26,7.05
1306.19,7.38
1319.25,7.72
1332.45,8.01
1345.77,8.31
1359.23,8.60
1372.82,8.89
1386.55,9.14
1400.41,9.38
1414.42,9.63
1428.56,9.88
1442.85,10.11
1457.28,10.27
1471.85,10.43
1486.57,10.59
1501.43,10.75
1516.45,10.90
1531.61,11.05
1546.93,11.08
1562.40,11.12
1578.02,11.15
1593.80,11.19
1609.74,11.22
1625.84,11.26
1642.10,11.24
1658.52,11.17
1675.10,11.10
1691.85,11.03
1708.77,10.96
1725.86,10.89
1743.12,10.82
1760.55,10.71
1778.15,10.59
1795.94,10.47
1813.90,10.35
1832.03,10.24
1850.36,10.12
1868.86,10.00
1887.55,9.87
1906.42,9.75
1925.49,9.62
1944.74,9.50
1964.19,9.37
1983.83,9.24
2003.67,9.12
2023.71,9.00
2043.94,8.88
2064.38,8.77
2085.03,8.65
2105.88,8.53
2126.94,8.41
2148.20,8.31
2169.69,8.21
2191.38,8.10
2213.30,8.00
2235.43,7.90
2257.78,7.80
2280.36,7.71
2303.17,7.64
2326.20,7.56
2349.46,7.49
2372.95,7.41
2396.68,7.34
2420.65,7.27
2444.86,7.22
2469.31,7.17
2494.00,7.13
2518.94,7.09
2544.13,7.05
2569.57,7.01
2595.27,6.97
2621.22,6.99
2647.43,7.00
2673.90,7.01
2700.64,7.02
2727.65,7.03
2754.93,7.04
2782.48,7.09
2810.30,7.20
2838.40,7.31
2866.79,7.42
2895.46,7.53
2924.41,7.63
2953.65,7.74
2983.19,7.96
3013.02,8.21
3043.15,8.46
3073.58,8.71
3104.32,8.96
3135.36,9.26
3166.72,9.59
3198.38,9.93
3230.37,10.26
3262.67,10.50
3295.30,10.71
3328.25,10.92
3361.53,11.13
3395.15,11.35
3429.10,11.50
3463.39,11.53
3498.03,11.56
3533.01,11.59
3568.34,11.62
3604.02,11.65
3640.06,11.68
3676.46,11.60
3713.22,11.46
3750.36,11.32
3787.86,11.18
3825.74,11.04
3864.00,10.90
3902.64,10.68
3941.66,10.42
3981.08,10.16
4020.89,9.91
4061.10,9.65
4101.71,9.37
4142.73,9.08
4184.15,8.79
4226.00,8.51
4268.26,8.24
4310.94,8.00
4354.05,7.75
4397.59,7.50
4441.56,7.26
4485.98,7.04
4530.84,6.83
4576.15,6.62
4621.91,6.41
4668.13,6.20
4714.81,5.99
4761.96,5.82
4809.58,5.65
4857.67,5.49
4906.25,5.32
4955.31,5.15
5004.87,4.98
5054.91,4.86
5105.46,4.76
5156.52,4.66
5208.08,4.56
5260.16,4.45
5312.77,4.35
5365.89,4.27
5419.55,4.34
5473.75,4.40
5528.49,4.47
5583.77,4.54
5639.61,4.60
5696.00,4.92
5752.96,5.35
5810.49,5.78
5868.60,6.45
5927.28,7.67
5986.56,8.78
6046.42,9.61
6106.89,9.91
6167.96,10.21
6229.64,10.51
6291.93,10.81
6354.85,10.93
6418.40,10.99
6482.58,10.65
6547.41,10.30
6612.88,9.96
6679.01,9.60
6745.80,9.09
6813.26,8.58
6881.39,8.04
6950.21,7.48
7019.71,6.90
7089.91,6.31
7160.81,5.74
7232.41,5.19
7304.74,4.65
7377.79,4.17
7451.56,3.69
7526.08,3.22
7601.34,2.76
7677.35,2.30
7754.13,1.86
7831.67,1.42
7909.98,0.98
7989.08,0.58
8068.98,0.18
8149.67,-0.21
8231.16,-0.57
8313.47,-0.89
8396.61,-1.21
8480.57,-1.53
8565.38,-1.73
8651.03,-1.89
8737.54,-2.04
8824.92,-2.19
8913.17,-2.35
9002.30,-2.43
9092.32,-2.35
9183.25,-2.27
9275.08,-2.18
9367.83,-2.10
9461.51,-2.02
9556.12,-1.72
9651.68,-1.39
9748.20,-1.05
9845.68,-0.72
9944.14,-0.53
10043.58,-0.43
10144.02,-0.33
10245.46,-0.23
10347.91,-0.13
10451.39,-0.07
10555.91,-0.20
10661.46,-0.32
10768.08,-0.45
10875.76,-0.57
10984.52,-0.70
11094.36,-0.82
11205.31,-0.95
11317.36,-1.09
11430.53,-1.22
11544.84,-1.35
11660.29,-1.49
11776.89,-1.62
11894.66,-1.76
12013.60,-1.73
12133.74,-1.69
12255.08,-1.65
12377.63,-1.61
12501.41,-1.57
12626.42,-1.53
12752.68,-1.42
12880.21,-1.12
13009.01,-0.83
13139.10,-0.54
13270.49,-0.24
13403.20,0.13
13537.23,0.60
13672.60,1.07
13809.33,1.46
13947.42,1.78
14086.90,2.10
14227.77,1.82
14370.04,1.48
14513.74,1.13
14658.88,0.78
14805.47,0.38
14953.52,-0.20
15103.06,-0.79
15254.09,-1.41
15406.63,-2.03
15560.70,-2.48
15716.30,-2.87
15873.47,-3.25
16032.20,-3.62
16192.52,-3.85
16354.45,-4.09
16517.99,-4.33
16683.17,-4.56
16850.01,-4.79
17018.51,-4.97
17188.69,-5.16
17360.58,-5.34
17534.18,-5.53
17709.53,-5.71
17886.62,-5.96
18065.49,-6.25
18246.14,-6.54
18428.60,-6.83
18612.89,-7.31
18799.02,-8.16
18987.01,-8.67
19176.88,-9.09
19368.65,-9.50
19562.33,-9.99
19757.96,-10.48
19955.54,-11.93
