frequency,raw
922.06,3.06
931.28,2.66
940.59,2.26
950.00,1.86
959.50,1.46
969.09,1.11
978.78,0.76
988.57,0.40
998.46,0.05
1008.44,-0.30
1018.53,-0.63
1028.71,-0.95
1039.00,-1.27
1049.39,-1.59
1059.88,-1.91
1070.48,-2.22
1081.19,-2.50
1092.00,-2.74
1102.92,-2.98
1113.95,-3.22
1125.09,-3.46
1136.34,-3.70
1147.70,-3.89
1159.18,-3.81
1170.77,-3.73
1182.48,-3.65
1194.30,-3.57
1206.25,-3.49
1218.31,-3.24
1230.49,-2.74
1242.80,-2.25
1255.22,-1.76
1267.78,-1.27
1280.45,-0.79
1293.26,-0.32
1306.19,0.16
1319.25,0.64
1332.45,1.08
1345.77,1.52
1359.23,1.96
1372.82,2.40
1386.55,2.79
1400.41,3.12
1414.42,3.45
1428.56,3.78
1442.85,4.10
1457.28,4.34
1471.85,4.41
1486.57,4.49
1501.43,4.57
1516.45,4.64
1531.61,4.72
1546.93,4.80
1562.40,4.82
1578.02,4.79
1593.80,4.75
1609.74,4.72
1625.84,4.68
1642.10,4.64
1658.52,4.61
1675.10,4.54
1691.85,4.48
1708.77,4.41
1725.86,4.34
1743.12,4.27
1760.55,4.20
1778.15,4.12
1795.94,4.00
1813.90,3.87
1832.03,3.74
1850.36,3.61
1868.86,3.48
1887.55,3.36
1906.42,3.25
1925.49,3.16
1944.74,3.07
1964.19,2.98
1983.83,2.89
2003.67,2.80
2023.71,2.71
2043.94,2.68
2064.38,2.66
2085.03,2.63
2105.88,2.60
2126.94,2.58
2148.20,2.55
2169.69,2.47
2191.38,2.27
2213.30,2.07
2235.43,1.87
2257.78,1.68
2280.36,1.48
2303.17,1.20
2326.20,0.87
2349.46,0.53
2372.95,0.20
2396.68,-0.13
2420.65,-0.47
2444.86,-0.80
2469.31,-1.13
2494.00,-1.46
2518.94,-1.80
2544.13,-1.68
2569.57,-1.33
2595.27,-0.99
2621.22,-0.64
2647.43,-0.29
2673.90,-0.03
2700.64,0.22
2727.65,0.47
2754.93,0.72
2782.48,0.96
2810.30,0.90
2838.40,0.85
2866.79,0.79
2895.46,0.73
2924.41,0.68
2953.65,0.62
2983.19,0.90
3013.02,1.17
3043.15,1.45
3073.58,1.72
3104.32,2.00
3135.36,2.28
3166.72,2.05
3198.38,1.82
3230.37,1.60
3262.67,1.37
3295.30,1.14
3328.25,0.91
3361.53,0.79
3395.15,0.88
3429.10,0.97
3463.39,1.06
3498.03,1.15
3533.01,1.24
3568.34,1.44
3604.02,1.86
3640.06,2.29
3676.46,2.71
3713.22,3.13
3750.36,3.55
3787.86,3.22
3825.74,2.82
3864.00,2.42
3902.64,2.02
3941.66,1.61
3981.08,1.21
4020.89,1.24
4061.10,1.33
4101.71,1.41
4142.73,1.49
4184.15,1.58
4226.00,1.66
4268.26,1.72
4310.94,1.72
4354.05,1.72
4397.59,1.72
4441.56,1.73
4485.98,1.73
4530.84,1.73
4576.15,1.76
4621.91,1.80
4668.13,1.84
4714.81,1.88
4761.96,1.93
4809.58,1.97
4857.67,2.01
4906.25,1.95
4955.31,1.89
5004.87,1.83
5054.91,1.77
5105.46,1.71
5156.52,1.66
5208.08,1.74
5260.16,2.03
5312.77,2.33
5365.89,2.63
5419.55,2.93
5473.75,3.22
5528.49,3.50
5583.77,3.75
5639.61,3.99
5696.00,4.23
5752.96,4.48
5810.49,4.72
5868.60,4.89
5927.28,4.91
5986.56,4.93
6046.42,4.95
6106.89,4.97
6167.96,4.99
6229.64,5.01
6291.93,4.94
6354.85,4.84
6418.40,4.74
6482.58,4.63
6547.41,4.53
6612.88,4.43
6679.01,4.38
6745.80,4.39
6813.26,4.40
6881.39,4.41
6950.21,4.41
7019.71,4.42
7089.91,4.43
7160.81,4.46
7232.41,4.51
7304.74,4.56
7377.79,4.62
7451.56,4.67
7526.08,4.73
7601.34,4.78
7677.35,4.80
7754.13,4.82
7831.67,4.83
7909.98,4.84
7989.08,4.86
8068.98,4.87
8149.67,4.88
8231.16,4.88
8313.47,4.88
8396.61,4.88
8480.57,4.88
8565.38,4.88
8651.03,4.88
8737.54,4.89
8824.92,4.92
8913.17,4.94
9002.30,4.96
9092.32,4.98
9183.25,5.01
9275.08,5.03
9367.83,5.07
9461.51,5.12
9556.12,5.16
9651.68,5.21
9748.20,5.26
9845.68,5.30
9944.14,5.31
10043.58,5.26
10144.02,5.21
10245.46,5.15
10347.91,5.10
10451.39,5.05
10555.91,4.99
10661.46,4.90
10768.08,4.79
10875.76,4.68
10984.52,4.57
11094.36,4.47
11205.31,4.36
11317.36,4.25
11430.53,4.12
11544.84,3.99
11660.29,3.86
11776.89,3.73
11894.66,3.60
12013.60,3.48
12133.74,3.33
12255.08,3.17
12377.63,3.01
12501.41,2.85
12626.42,2.69
12752.68,2.52
12880.21,2.36
13009.01,2.18
13139.10,2.00
13270.49,1.81
13403.20,1.63
13537.23,1.45
13672.60,1.26
13809.33,1.07
13947.42,0.86
14086.90,0.64
14227.77,0.43
14370.04,0.21
14513.74,0.00
14658.88,-0.22
14805.47,-0.44
14953.52,-0.68
15103.06,-0.92
15254.09,-1.16
15406.63,-1.40
15560.70,-1.64
15716.30,-1.88
15873.47,-2.15
16032.20,-2.42
16192.52,-2.69
16354.45,-2.96
16517.99,-3.23
16683.17,-3.51
16850.01,-3.78
17018.51,-4.06
