frequency,raw
834.73,-0.73
843.08,-0.70
851.51,-0.66
860.02,-0.62
868.62,-0.59
877.31,-0.55
886.08,-0.51
894.94,-0.48
903.89,-0.44
912.93,-0.40
922.06,-0.36
931.28,-0.32
940.59,-0.28
950.00,-0.25
959.50,-0.20
969.09,-0.15
978.78,-0.11
988.57,-0.06
998.46,-0.01
1008.44,0.04
1018.53,0.09
1028.71,0.13
1039.00,0.17
1049.39,0.21
1059.88,0.25
1070.48,0.30
1081.19,0.34
1092.00,0.39
1102.92,0.44
1113.95,0.48
1125.09,0.53
1136.34,0.58
1147.70,0.63
1159.18,0.68
1170.77,0.74
1182.48,0.79
1194.30,0.84
1206.25,0.90
1218.31,0.95
1230.49,1.00
1242.80,1.05
1255.22,1.10
1267.78,1.15
1280.45,1.20
1293.26,1.26
1306.19,1.33
1319.25,1.39
1332.45,1.46
1345.77,1.52
1359.23,1.59
1372.82,1.66
1386.55,1.74
1400.41,1.81
1414.42,1.88
1428.56,1.96
1442.85,2.03
1457.28,2.12
1471.85,2.22
1486.57,2.31
1501.43,2.40
1516.45,2.50
1531.61,2.59
1546.93,2.68
1562.40,2.78
1578.02,2.87
1593.80,2.96
1609.74,3.05
1625.84,3.14
1642.10,3.25
1658.52,3.37
1675.10,3.48
1691.85,3.60
1708.77,3.72
1725.86,3.83
1743.12,3.96
1760.55,4.08
1778.15,4.21
1795.94,4.34
1813.90,4.46
1832.03,4.59
1850.36,4.70
1868.86,4.82
1887.55,4.93
1906.42,5.04
1925.49,5.16
1944.74,5.27
1964.19,5.48
1983.83,5.71
2003.67,5.93
2023.71,6.16
2043.94,6.39
2064.38,6.56
2085.03,6.70
2105.88,6.84
2126.94,6.98
2148.20,7.12
2169.69,7.26
2191.38,7.41
2213.30,7.57
2235.43,7.72
2257.78,7.88
2280.36,8.04
2303.17,8.19
2326.20,8.33
2349.46,8.46
2372.95,8.59
2396.68,8.72
2420.65,8.85
2444.86,8.98
2469.31,9.05
2494.00,9.11
2518.94,9.18
2544.13,9.24
2569.57,9.31
2595.27,9.37
2621.22,9.39
2647.43,9.40
2673.90,9.41
2700.64,9.42
2727.65,9.44
2754.93,9.45
2782.48,9.42
2810.30,9.38
2838.40,9.35
2866.79,9.32
2895.46,9.28
2924.41,9.25
2953.65,9.18
2983.19,9.12
3013.02,9.05
3043.15,8.99
3073.58,8.92
3104.32,8.84
3135.36,8.76
3166.72,8.68
3198.38,8.60
3230.37,8.52
3262.67,8.43
3295.30,8.35
3328.25,8.24
3361.53,8.14
3395.15,8.03
3429.10,7.93
3463.39,7.83
3498.03,7.72
3533.01,7.61
3568.34,7.49
3604.02,7.38
3640.06,7.26
3676.46,7.15
3713.22,7.04
3750.36,6.94
3787.86,6.83
3825.74,6.73
3864.00,6.63
3902.64,6.53
3941.66,6.43
3981.08,6.28
4020.89,6.14
4061.10,6.00
4101.71,5.86
4142.73,5.72
4184.15,5.59
4226.00,5.47
4268.26,5.35
4310.94,5.24
4354.05,5.12
4397.59,5.00
4441.56,4.89
4485.98,4.77
4530.84,4.66
4576.15,4.55
4621.91,4.44
4668.13,4.33
4714.81,4.22
4761.96,4.12
4809.58,4.01
4857.67,3.91
4906.25,3.81
4955.31,3.70
5004.87,3.60
5054.91,3.51
5105.46,3.41
5156.52,3.31
5208.08,3.22
5260.16,3.12
5312.77,3.03
5365.89,2.94
5419.55,2.85
5473.75,2.76
5528.49,2.66
5583.77,2.57
5639.61,2.49
5696.00,2.40
5752.96,2.31
5810.49,2.22
5868.60,2.14
5927.28,2.05
5986.56,1.99
6046.42,1.94
6106.89,1.90
6167.96,1.85
6229.64,1.81
6291.93,1.76
6354.85,1.71
6418.40,1.65
6482.58,1.59
6547.41,1.52
6612.88,1.46
6679.01,1.40
6745.80,1.35
6813.26,1.30
6881.39,1.25
6950.21,1.20
7019.71,1.15
7089.91,1.10
7160.81,1.04
7232.41,0.97
7304.74,0.91
7377.79,0.84
7451.56,0.78
7526.08,0.72
7601.34,0.65
7677.35,0.57
7754.13,0.50
7831.67,0.43
7909.98,0.36
7989.08,0.29
8068.98,0.20
8149.67,0.11
8231.16,0.02
8313.47,-0.08
8396.61,-0.17
8480.57,-0.26
8565.38,-0.37
8651.03,-0.47
8737.54,-0.58
8824.92,-0.69
8913.17,-0.79
9002.30,-0.90
9092.32,-1.00
9183.25,-1.11
9275.08,-1.22
9367.83,-1.32
9461.51,-1.43
9556.12,-1.53
9651.68,-1.64
9748.20,-1.75
9845.68,-1.86
9944.14,-1.96
10043.58,-2.07
10144.02,-2.17
10245.46,-2.27
10347.91,-2.37
10451.39,-2.47
10555.91,-2.57
10661.46,-2.67
10768.08,-2.77
10875.76,-2.88
10984.52,-3.00
11094.36,-3.12
11205.31,-3.23
11317.36,-3.35
11430.53,-3.46
11544.84,-3.57
11660.29,-3.67
11776.89,-3.78
11894.66,-3.89
12013.60,-3.99
12133.74,-4.10
12255.08,-4.20
12377.63,-4.30
12501.41,-4.40
12626.42,-4.50
12752.68,-4.60
12880.21,-4.70
13009.01,-4.81
13139.10,-4.92
13270.49,-5.03
13403.20,-5.14
13537.23,-5.25
13672.60,-5.35
13809.33,-5.45
13947.42,-5.54
14086.90,-5.64
14227.77,-5.73
14370.04,-5.82
14513.74,-5.93
14658.88,-6.06
14805.47,-6.18
14953.52,-6.31
15103.06,-6.43
15254.09,-6.55
15406.63,-6.65
15560.70,-6.74
15716.30,-6.82
15873.47,-6.91
16032.20,-7.00
16192.52,-7.09
16354.45,-7.18
16517.99,-7.29
16683.17,-7.40
16850.01,-7.51
17018.51,-7.62
17188.69,-7.74
17360.58,-7.85
17534.18,-7.96
17709.53,-8.08
17886.62,-8.20
18065.49,-8.32
18246.14,-8.44
18428.60,-8.55
18612.89,-8.66
18799.02,-8.76
18987.01,-8.87
19176.88,-8.98
19368.65,-9.08
19562.33,-9.19
19757.96,-9.30
19955.54,-9.40
