frequency,raw
834.73,0.03
843.08,0.04
851.51,0.06
860.02,0.08
868.62,0.1
877.31,0.12
886.08,0.14
894.94,0.16
903.89,0.18
912.93,0.2
922.06,0.23
931.28,0.25
940.59,0.28
950,0.3
959.5,0.33
969.09,0.35
978.78,0.38
988.57,0.41
998.46,0.44
1008.44,0.48
1018.53,0.52
1028.71,0.56
1039,0.6
1049.39,0.64
1059.88,0.68
1070.48,0.73
1081.19,0.78
1092,0.82
1102.92,0.87
1113.95,0.92
1125.09,0.96
1136.34,1
1147.7,1.05
1159.18,1.1
1170.77,1.16
1182.48,1.22
1194.3,1.28
1206.25,1.33
1218.31,1.37
1230.49,1.42
1242.8,1.49
1255.22,1.56
1267.78,1.62
1280.45,1.68
1293.26,1.75
1306.19,1.8
1319.25,1.85
1332.45,1.91
1345.77,1.98
1359.23,2.05
1372.82,2.13
1386.55,2.18
1400.41,2.24
1414.42,2.3
1428.56,2.37
1442.85,2.44
1457.28,2.53
1471.85,2.61
1486.57,2.69
1501.43,2.74
1516.45,2.79
1531.61,2.87
1546.93,2.96
1562.4,3.05
1578.02,3.14
1593.8,3.23
1609.74,3.28
1625.84,3.35
1642.1,3.44
1658.52,3.54
1675.1,3.64
1691.85,3.75
1708.77,3.84
1725.86,3.91
1743.12,3.98
1760.55,4.11
1778.15,4.24
1795.94,4.35
1813.9,4.47
1832.03,4.56
1850.36,4.64
1868.86,4.78
1887.55,4.93
1906.42,5.08
1925.49,5.22
1944.74,5.32
1964.19,5.42
1983.83,5.58
2003.67,5.76
2023.71,5.95
2043.94,6.08
2064.38,6.18
2085.03,6.32
2105.88,6.52
2126.94,6.7
2148.2,6.87
2169.69,6.98
2191.38,7.08
2213.3,7.27
2235.43,7.46
2257.78,7.65
2280.36,7.76
2303.17,7.86
2326.2,8.01
2349.46,8.17
2372.95,8.35
2396.68,8.5
2420.65,8.59
2444.86,8.7
2469.31,8.84
2494,8.97
2518.94,9.1
2544.13,9.22
2569.57,9.31
2595.27,9.4
2621.22,9.49
2647.43,9.58
2673.9,9.66
2700.64,9.75
2727.65,9.81
2754.93,9.87
2782.48,9.91
2810.3,9.96
2838.4,10.01
2866.79,10.04
2895.46,10.09
2924.41,10.12
2953.65,10.12
2983.19,10.13
3013.02,10.12
3043.15,10.08
3073.58,10.06
3104.32,10.04
3135.36,10.01
3166.72,9.98
3198.38,9.94
3230.37,9.88
3262.67,9.81
3295.3,9.73
3328.25,9.63
3361.53,9.55
3395.15,9.47
3429.1,9.39
3463.39,9.3
3498.03,9.2
3533.01,9.08
3568.34,8.96
3604.02,8.84
3640.06,8.72
3676.46,8.61
3713.22,8.52
3750.36,8.39
3787.86,8.24
3825.74,8.11
3864,7.97
3902.64,7.85
3941.66,7.76
3981.08,7.64
4020.89,7.51
4061.1,7.37
4101.71,7.22
4142.73,7.09
4184.15,6.99
4226,6.88
4268.26,6.76
4310.94,6.63
4354.05,6.5
4397.59,6.37
4441.56,6.26
4485.98,6.17
4530.84,6.07
4576.15,5.96
4621.91,5.85
4668.13,5.73
4714.81,5.62
4761.96,5.53
4809.58,5.43
4857.67,5.35
4906.25,5.26
4955.31,5.17
5004.87,5.08
5054.91,5
5105.46,4.92
5156.52,4.85
5208.08,4.79
5260.16,4.72
5312.77,4.65
5365.89,4.59
5419.55,4.53
5473.75,4.46
5528.49,4.42
5583.77,4.37
5639.61,4.33
5696,4.28
5752.96,4.24
5810.49,4.2
5868.6,4.16
5927.28,4.11
5986.56,4.09
6046.42,4.06
6106.89,4.04
6167.96,4.02
6229.64,4
6291.93,3.99
6354.85,3.97
6418.4,3.96
6482.58,3.94
6547.41,3.93
6612.88,3.92
6679.01,3.92
6745.8,3.93
6813.26,3.93
6881.39,3.93
6950.21,3.92
7019.71,3.93
7089.91,3.94
7160.81,3.95
7232.41,3.94
7304.74,3.94
7377.79,3.94
7451.56,3.94
7526.08,3.93
7601.34,3.92
7677.35,3.9
7754.13,3.87
7831.67,3.81
7909.98,3.75
7989.08,3.7
8068.98,3.64
8149.67,3.58
8231.16,3.5
8313.47,3.42
8396.61,3.33
8480.57,3.2
8565.38,3.07
8651.03,2.93
8737.54,2.81
8824.92,2.7
8913.17,2.59
9002.3,2.43
9092.32,2.26
9183.25,2.1
9275.08,1.95
9367.83,1.85
9461.51,1.74
9556.12,1.57
9651.68,1.38
9748.2,1.2
9845.68,1.05
9944.14,0.94
10043.58,0.81
10144.02,0.62
10245.46,0.44
10347.91,0.26
10451.39,0.14
10555.91,0.02
10661.46,-0.12
10768.08,-0.3
10875.76,-0.49
10984.52,-0.67
11094.36,-0.77
11205.31,-0.88
11317.36,-1.04
11430.53,-1.2
11544.84,-1.38
11660.29,-1.55
11776.89,-1.67
11894.66,-1.79
12013.6,-1.92
12133.74,-2.05
12255.08,-2.18
12377.63,-2.3
12501.41,-2.4
12626.42,-2.49
12752.68,-2.58
12880.21,-2.7
13009.01,-2.81
13139.1,-2.92
13270.49,-3.02
13403.2,-3.09
13537.23,-3.16
13672.6,-3.26
13809.33,-3.35
13947.42,-3.45
14086.9,-3.55
14227.77,-3.64
14370.04,-3.72
14513.74,-3.79
14658.88,-3.89
14805.47,-3.98
14953.52,-4.09
15103.06,-4.19
15254.09,-4.27
15406.63,-4.36
15560.7,-4.43
15716.3,-4.54
15873.47,-4.67
16032.2,-4.79
16192.52,-4.91
16354.45,-5.03
16517.99,-5.13
16683.17,-5.23
16850.01,-5.37
17018.51,-5.51
17188.69,-5.65
17360.58,-5.78
17534.18,-5.89
17709.53,-5.99
17886.62,-6.15
18065.49,-6.3
18246.14,-6.47
18428.6,-6.61
18612.89,-6.74
18799.02,-6.91
18987.01,-7.11
19176.88,-7.32
19368.65,-7.58
19562.33,-8.1
19757.96,-8.46
19955.54,-8.8
