frequency,raw
20,6.27
20.2,6.27
20.4,6.27
20.61,6.26
20.81,6.26
21.02,6.26
21.23,6.26
21.44,6.25
21.66,6.25
21.87,6.26
22.09,6.26
22.31,6.25
22.54,6.26
22.76,6.26
22.99,6.26
23.22,6.25
23.45,6.25
23.69,6.25
23.92,6.25
24.16,6.25
24.4,6.24
24.65,6.24
24.89,6.24
25.14,6.23
25.39,6.23
25.65,6.22
25.91,6.22
26.16,6.21
26.43,6.21
26.69,6.2
26.96,6.19
27.23,6.2
27.5,6.19
27.77,6.19
28.05,6.19
28.33,6.18
28.62,6.17
28.9,6.17
29.19,6.16
29.48,6.15
29.78,6.14
30.08,6.13
30.38,6.13
30.68,6.13
30.99,6.12
31.3,6.12
31.61,6.11
31.93,6.1
32.24,6.09
32.57,6.08
32.89,6.07
33.22,6.05
33.55,6.04
33.89,6.03
34.23,6.01
34.57,6
34.92,5.99
35.27,5.98
35.62,5.97
35.97,5.95
36.33,5.94
36.7,5.92
37.06,5.9
37.43,5.88
37.81,5.86
38.19,5.84
38.57,5.82
38.95,5.8
39.34,5.78
39.74,5.76
40.14,5.74
40.54,5.71
40.94,5.69
41.35,5.66
41.76,5.63
42.18,5.6
42.6,5.57
43.03,5.55
43.46,5.52
43.9,5.49
44.33,5.45
44.78,5.42
45.23,5.38
45.68,5.35
46.13,5.31
46.6,5.28
47.06,5.23
47.53,5.2
48.01,5.16
48.49,5.13
48.97,5.08
49.46,5.03
49.96,4.99
50.46,4.94
50.96,4.89
51.47,4.85
51.99,4.79
52.51,4.75
53.03,4.69
53.56,4.65
54.1,4.59
54.64,4.53
55.18,4.47
55.74,4.41
56.29,4.36
56.86,4.29
57.42,4.23
58,4.17
58.58,4.1
59.16,4.03
59.76,3.96
60.35,3.89
60.96,3.83
61.57,3.76
62.18,3.68
62.8,3.62
63.43,3.54
64.07,3.46
64.71,3.38
65.35,3.3
66.01,3.23
66.67,3.16
67.33,3.08
68.01,3
68.69,2.91
69.37,2.83
70.07,2.74
70.77,2.65
71.48,2.58
72.19,2.49
72.91,2.41
73.64,2.33
74.38,2.23
75.12,2.14
75.87,2.05
76.63,1.96
77.4,1.88
78.17,1.79
78.95,1.71
79.74,1.62
80.54,1.53
81.35,1.44
82.16,1.35
82.98,1.26
83.81,1.18
84.65,1.09
85.5,1.01
86.35,0.92
87.22,0.84
88.09,0.75
88.97,0.68
89.86,0.59
90.76,0.5
91.66,0.43
92.58,0.34
93.51,0.26
94.44,0.18
95.39,0.1
96.34,0.03
97.3,-0.05
98.28,-0.13
99.26,-0.21
100.25,-0.27
101.25,-0.35
102.27,-0.43
103.29,-0.5
104.32,-0.58
105.37,-0.65
106.42,-0.71
107.48,-0.77
108.56,-0.84
109.64,-0.9
110.74,-0.96
111.85,-1.03
112.97,-1.09
114.1,-1.16
115.24,-1.21
116.39,-1.26
117.55,-1.32
118.73,-1.37
119.92,-1.42
121.12,-1.47
122.33,-1.53
123.55,-1.58
124.79,-1.62
126.03,-1.68
127.29,-1.72
128.57,-1.75
129.85,-1.79
131.15,-1.84
132.46,-1.88
133.79,-1.93
135.12,-1.96
136.48,-2
137.84,-2.03
139.22,-2.06
140.61,-2.09
142.02,-2.13
143.44,-2.16
144.87,-2.19
146.32,-2.21
147.78,-2.25
149.26,-2.27
150.75,-2.29
152.26,-2.31
153.78,-2.34
155.32,-2.37
156.88,-2.4
158.44,-2.41
160.03,-2.43
161.63,-2.45
163.24,-2.46
164.88,-2.47
166.53,-2.49
168.19,-2.51
169.87,-2.52
171.57,-2.53
173.29,-2.54
175.02,-2.55
176.77,-2.56
178.54,-2.57
180.32,-2.58
182.13,-2.58
183.95,-2.59
185.79,-2.6
187.65,-2.6
189.52,-2.62
191.42,-2.62
193.33,-2.62
195.27,-2.63
197.22,-2.63
199.19,-2.63
201.18,-2.64
203.19,-2.64
205.23,-2.64
207.28,-2.64
209.35,-2.64
211.44,-2.64
213.56,-2.64
215.69,-2.64
217.85,-2.63
220.03,-2.63
222.23,-2.63
224.45,-2.63
226.7,-2.63
228.96,-2.63
231.25,-2.62
233.57,-2.63
235.9,-2.62
238.26,-2.62
240.64,-2.61
243.05,-2.61
245.48,-2.6
247.93,-2.59
250.41,-2.59
252.92,-2.59
255.45,-2.57
258,-2.57
260.58,-2.56
263.19,-2.55
265.82,-2.55
268.48,-2.53
271.16,-2.53
273.87,-2.51
276.61,-2.51
279.38,-2.49
282.17,-2.49
284.99,-2.47
287.84,-2.47
290.72,-2.45
293.63,-2.45
296.57,-2.43
299.53,-2.43
302.53,-2.41
305.55,-2.39
308.61,-2.38
311.69,-2.37
314.81,-2.36
317.96,-2.35
321.14,-2.35
324.35,-2.34
327.59,-2.32
330.87,-2.31
334.18,-2.29
337.52,-2.28
340.9,-2.26
344.3,-2.25
347.75,-2.24
351.23,-2.23
354.74,-2.22
358.28,-2.2
361.87,-2.19
365.49,-2.17
369.14,-2.14
372.83,-2.14
376.56,-2.13
380.33,-2.12
384.13,-2.09
387.97,-2.07
391.85,-2.06
395.77,-2.03
399.73,-2.02
403.72,-1.99
407.76,-1.98
411.84,-1.96
415.96,-1.93
420.12,-1.92
424.32,-1.89
428.56,-1.88
432.85,-1.85
437.18,-1.84
441.55,-1.82
445.96,-1.8
450.42,-1.78
454.93,-1.76
459.48,-1.73
464.07,-1.71
468.71,-1.69
473.4,-1.67
478.13,-1.64
482.91,-1.62
487.74,-1.59
492.62,-1.57
497.55,-1.53
502.52,-1.51
507.55,-1.48
512.62,-1.47
517.75,-1.45
522.93,-1.43
528.16,-1.4
533.44,-1.37
538.77,-1.35
544.16,-1.32
549.6,-1.29
555.1,-1.26
560.65,-1.24
566.25,-1.22
571.92,-1.19
577.64,-1.17
583.41,-1.13
589.25,-1.11
595.14,-1.09
601.09,-1.06
607.1,-1.05
613.17,-1.03
619.3,-0.99
625.5,-0.97
631.75,-0.95
638.07,-0.93
644.45,-0.89
650.89,-0.88
657.4,-0.86
663.98,-0.84
670.62,-0.81
677.32,-0.8
684.1,-0.78
690.94,-0.76
697.85,-0.73
704.83,-0.72
711.87,-0.7
718.99,-0.69
726.18,-0.67
733.44,-0.64
740.78,-0.63
748.19,-0.61
755.67,-0.59
763.23,-0.57
