frequency,raw
677.32,-3.22
684.10,-2.88
690.94,-2.51
697.85,-1.79
704.83,-1.08
711.87,-0.37
718.99,0.34
726.18,1.05
733.44,1.42
740.78,1.55
748.19,1.68
755.67,1.82
763.23,1.95
770.86,2.08
778.57,2.22
786.35,2.15
794.22,2.09
802.16,2.02
810.18,1.96
818.28,1.89
826.46,1.82
834.73,1.76
843.08,1.68
851.51,1.57
860.02,1.46
868.62,1.35
877.31,1.24
886.08,1.13
894.94,1.03
903.89,0.91
912.93,0.80
922.06,0.68
931.28,0.57
940.59,0.46
950.00,0.34
959.50,0.23
969.09,0.17
978.78,0.12
988.57,0.06
998.46,0.01
1008.44,-0.05
1018.53,-0.10
1028.71,-0.08
1039.00,0.04
1049.39,0.16
1059.88,0.28
1070.48,0.41
1081.19,0.53
1092.00,0.65
1102.92,1.07
1113.95,1.59
1125.09,2.11
1136.34,2.63
1147.70,3.15
1159.18,3.67
1170.77,4.06
1182.48,4.18
1194.30,4.30
1206.25,4.41
1218.31,4.53
1230.49,4.64
1242.80,4.76
1255.22,4.85
1267.78,4.93
1280.45,5.01
1293.26,5.09
1306.19,5.18
1319.25,5.26
1332.45,5.34
1345.77,5.39
1359.23,5.44
1372.82,5.50
1386.55,5.55
1400.41,5.60
1414.42,5.65
1428.56,5.70
1442.85,5.75
1457.28,5.76
1471.85,5.76
1486.57,5.76
1501.43,5.76
1516.45,5.76
1531.61,5.76
1546.93,5.76
1562.40,5.78
1578.02,5.81
1593.80,5.83
1609.74,5.85
1625.84,5.87
1642.10,5.90
1658.52,5.95
1675.10,6.04
1691.85,6.13
1708.77,6.21
1725.86,6.30
1743.12,6.39
1760.55,6.47
1778.15,6.57
1795.94,6.69
1813.90,6.81
1832.03,6.93
1850.36,7.04
1868.86,7.16
1887.55,7.28
1906.42,7.41
1925.49,7.54
1944.74,7.67
1964.19,7.80
1983.83,7.92
2003.67,8.05
2023.71,8.18
2043.94,8.24
2064.38,8.30
2085.03,8.35
2105.88,8.40
2126.94,8.45
2148.20,8.51
2169.69,8.55
2191.38,8.57
2213.30,8.59
2235.43,8.60
2257.78,8.62
2280.36,8.64
2303.17,8.66
2326.20,8.68
2349.46,8.71
2372.95,8.75
2396.68,8.78
2420.65,8.81
2444.86,8.84
2469.31,8.87
2494.00,8.92
2518.94,8.98
2544.13,9.05
2569.57,9.12
2595.27,9.19
2621.22,9.25
2647.43,9.32
2673.90,9.40
2700.64,9.47
2727.65,9.55
2754.93,9.62
2782.48,9.69
2810.30,9.77
2838.40,9.83
2866.79,9.89
2895.46,9.95
2924.41,10.01
2953.65,10.07
2983.19,10.13
3013.02,10.19
3043.15,10.25
3073.58,10.30
3104.32,10.35
3135.36,10.40
3166.72,10.46
3198.38,10.51
3230.37,10.56
3262.67,10.61
3295.30,10.64
3328.25,10.67
3361.53,10.70
3395.15,10.73
3429.10,10.77
3463.39,10.80
3498.03,10.83
3533.01,10.86
3568.34,10.89
3604.02,10.89
3640.06,10.89
3676.46,10.88
3713.22,10.88
3750.36,10.87
3787.86,10.86
3825.74,10.82
3864.00,10.79
3902.64,10.76
3941.66,10.73
3981.08,10.70
4020.89,10.67
4061.10,10.63
4101.71,10.57
