frequency,raw
1049.39,0.26
1059.88,0.28
1070.48,0.29
1081.19,0.29
1092.00,0.29
1102.92,0.29
1113.95,0.29
1125.09,0.29
1136.34,0.29
1147.70,0.29
1159.18,0.29
1170.77,0.29
1182.48,0.31
1194.30,0.33
1206.25,0.36
1218.31,0.39
1230.49,0.41
1242.80,0.45
1255.22,0.49
1267.78,0.55
1280.45,0.61
1293.26,0.66
1306.19,0.70
1319.25,0.75
1332.45,0.83
1345.77,0.89
1359.23,0.94
1372.82,1.02
1386.55,1.10
1400.41,1.18
1414.42,1.27
1428.56,1.36
1442.85,1.45
1457.28,1.51
1471.85,1.55
1486.57,1.60
1501.43,1.65
1516.45,1.69
1531.61,1.76
1546.93,1.84
1562.40,1.96
1578.02,2.11
1593.80,2.29
1609.74,2.45
1625.84,2.60
1642.10,2.75
1658.52,2.89
1675.10,3.04
1691.85,3.25
1708.77,3.32
1725.86,3.62
1743.12,3.78
1760.55,4.00
1778.15,4.20
1795.94,4.35
1813.90,4.56
1832.03,4.77
1850.36,4.92
1868.86,5.05
1887.55,5.31
1906.42,5.48
1925.49,5.67
1944.74,5.91
1964.19,6.04
1983.83,6.34
2003.67,6.44
2023.71,6.75
2043.94,6.96
2064.38,7.14
2085.03,7.45
2105.88,7.55
2126.94,7.94
2148.20,8.20
2169.69,8.36
2191.38,8.68
2213.30,8.82
2235.43,9.08
2257.78,9.27
2280.36,9.42
2303.17,9.57
2326.20,9.72
2349.46,9.83
2372.95,10.14
2396.68,10.29
2420.65,10.42
2444.86,10.71
2469.31,10.85
2494.00,11.06
2518.94,11.28
2544.13,11.41
2569.57,11.71
2595.27,11.81
2621.22,12.11
2647.43,12.33
2673.90,12.61
2700.64,12.77
2727.65,13.11
2754.93,13.25
2782.48,13.42
2810.30,13.58
2838.40,13.65
2866.79,13.69
2895.46,13.71
2924.41,13.66
2953.65,13.60
2983.19,13.52
3013.02,13.41
3043.15,13.26
3073.58,13.07
3104.32,13.11
3135.36,13.00
3166.72,13.07
3198.38,13.18
3230.37,13.28
3262.67,13.68
3295.30,14.00
3328.25,14.12
3361.53,14.41
3395.15,14.48
3429.10,14.49
3463.39,14.46
3498.03,14.33
3533.01,14.19
3568.34,13.93
3604.02,13.67
3640.06,13.41
3676.46,13.12
3713.22,12.75
3750.36,12.40
3787.86,12.10
3825.74,11.80
3864.00,11.53
3902.64,11.34
3941.66,11.02
3981.08,10.72
4020.89,10.51
4061.10,10.26
4101.71,10.10
4142.73,10.00
4184.15,9.93
4226.00,9.82
4268.26,9.66
4310.94,9.47
4354.05,9.32
4397.59,8.90
4441.56,8.54
4485.98,8.09
4530.84,7.64
4576.15,7.19
4621.91,6.79
4668.13,6.42
4714.81,6.14
4761.96,5.98
4809.58,5.73
4857.67,5.44
4906.25,5.31
4955.31,5.11
5004.87,4.93
5054.91,4.90
5105.46,4.81
5156.52,4.85
5208.08,5.04
5260.16,5.37
5312.77,5.80
5365.89,6.28
5419.55,6.76
5473.75,7.14
5528.49,7.32
5583.77,7.47
5639.61,7.62
5696.00,7.75
5752.96,7.89
5810.49,8.18
5868.60,8.28
5927.28,8.67
5986.56,9.00
6046.42,9.37
6106.89,9.70
6167.96,10.00
6229.64,10.32
6291.93,10.47
6354.85,10.56
6418.40,10.50
6482.58,10.30
6547.41,9.98
6612.88,9.55
6679.01,8.94
6745.80,8.34
6813.26,7.86
6881.39,7.19
6950.21,6.62
7019.71,6.32
7089.91,5.95
7160.81,5.66
7232.41,5.43
7304.74,5.37
7377.79,5.39
7451.56,5.46
7526.08,5.55
7601.34,5.67
7677.35,5.81
7754.13,5.92
7831.67,6.23
7909.98,6.34
7989.08,6.46
8068.98,6.57
8149.67,6.72
8231.16,6.85
8313.47,7.01
8396.61,7.48
8480.57,7.79
8565.38,8.06
8651.03,8.07
8737.54,7.61
8824.92,6.72
8913.17,5.42
9002.30,3.82
9092.32,2.59
9183.25,1.30
9275.08,0.44
9367.83,-0.17
9461.51,-0.83
9556.12,-1.24
9651.68,-1.85
9748.20,-2.47
9845.68,-3.52
9944.14,-3.63
10043.58,-3.40
10144.02,-1.82
10245.46,0.19
10347.91,1.67
10451.39,2.99
10555.91,4.03
10661.46,5.26
10768.08,5.98
10875.76,6.51
10984.52,6.73
11094.36,6.49
11205.31,5.94
11317.36,4.99
11430.53,4.32
11544.84,3.78
11660.29,3.48
11776.89,3.31
11894.66,3.22
12013.60,3.22
12133.74,3.95
12255.08,4.79
12377.63,5.99
12501.41,7.20
12626.42,8.27
12752.68,8.78
12880.21,8.93
13009.01,8.93
13139.10,8.00
13270.49,7.07
13403.20,6.19
13537.23,5.44
13672.60,4.78
13809.33,4.29
13947.42,3.93
14086.90,3.86
14227.77,3.86
14370.04,3.95
14513.74,4.52
14658.88,5.08
14805.47,5.11
14953.52,4.97
15103.06,4.13
15254.09,3.06
15406.63,1.49
15560.70,-0.17
15716.30,-1.96
15873.47,-3.32
16032.20,-4.41
16192.52,-4.71
16354.45,-4.71
16517.99,-3.76
16683.17,-2.09
16850.01,-1.01
17018.51,-0.56
17188.69,-0.71
17360.58,-1.73
17534.18,-2.64
17709.53,-3.36
17886.62,-3.28
18065.49,-3.01
18246.14,-2.72
18428.60,-2.44
18612.89,-1.76
18799.02,-0.55
18987.01,0.66
19176.88,1.87
19368.65,3.08
19562.33,4.28
19757.96,5.49
19955.54,6.70
